date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-03-11,SKU0173,143,0,18.0,28
2024-03-18,SKU0173,122,0,18.0,28
2024-03-25,SKU0173,122,0,18.0,28
2024-04-01,SKU0173,111,0,18.0,28
2024-04-08,SKU0173,92,0,18.0,28
2024-04-15,SKU0173,78,0,18.0,28
2024-04-22,SKU0173,61,85,18.0,28
2024-04-29,SKU0173,51,0,18.0,28
2024-05-06,SKU0173,36,82,18.0,28
2024-05-13,SKU0173,14,0,18.0,28
2024-05-20,SKU0173,95,0,18.0,28
2024-05-27,SKU0173,88,0,18.0,28
2024-06-03,SKU0173,72,0,18.0,28
2024-06-10,SKU0173,56,0,18.0,28
2024-06-17,SKU0173,55,0,18.0,28
2024-06-24,SKU0173,53,0,18.0,28
2024-07-01,SKU0173,34,0,18.0,28
2024-07-08,SKU0173,124,0,18.0,28
2024-07-15,SKU0173,109,0,18.0,28
2024-07-22,SKU0173,94,0,18.0,28
2024-07-29,SKU0173,75,0,18.0,28
2024-08-05,SKU0173,73,0,18.0,28
2024-08-12,SKU0173,65,0,18.0,28
2024-08-19,SKU0173,61,0,18.0,28
2024-08-26,SKU0173,50,0,18.0,28
2024-09-02,SKU0173,39,65,18.0,28
2024-09-09,SKU0173,219,0,18.0,28
2024-09-16,SKU0173,214,0,18.0,28
2024-09-23,SKU0173,198,0,18.0,28
2024-09-30,SKU0173,186,58,18.0,28
2024-10-07,SKU0173,166,0,18.0,28
2024-10-14,SKU0173,164,49,18.0,28
2024-10-21,SKU0173,141,0,18.0,28
2024-10-28,SKU0173,128,0,18.0,28
2024-11-04,SKU0173,123,0,18.0,28
2024-11-11,SKU0173,123,0,18.0,28
2024-11-18,SKU0173,122,0,18.0,28
2024-11-25,SKU0173,105,0,18.0,28
2024-12-02,SKU0173,96,0,18.0,28
2024-12-09,SKU0173,76,0,18.0,28
2024-12-16,SKU0173,71,0,18.0,28
2024-12-23,SKU0173,66,97,18.0,28
2024-12-30,SKU0173,64,0,18.0,28
2025-01-06,SKU0173,47,0,18.0,28
2025-01-13,SKU0173,222,0,18.0,28
2025-01-20,SKU0173,206,27,18.0,28
2025-01-27,SKU0173,204,0,18.0,28
2025-02-03,SKU0173,196,7,18.0,28
2025-02-10,SKU0173,177,0,18.0,28
2025-02-17,SKU0173,165,0,18.0,28
2025-02-24,SKU0173,151,0,18.0,28
2025-03-03,SKU0173,142,117,18.0,28
2025-03-10,SKU0173,134,0,18.0,28
2025-03-17,SKU0173,120,0,18.0,28
2025-03-24,SKU0173,97,0,18.0,28
2025-03-31,SKU0173,97,0,18.0,28
2025-04-07,SKU0173,77,0,18.0,28
2025-04-14,SKU0173,56,0,18.0,28
2025-04-21,SKU0173,55,24,18.0,28
2025-04-28,SKU0173,32,0,18.0,28
2025-05-05,SKU0173,26,0,18.0,28
2025-05-12,SKU0173,15,0,18.0,28
2025-05-19,SKU0173,12,0,18.0,28
2025-05-26,SKU0173,107,0,18.0,28
2025-06-02,SKU0173,107,0,18.0,28
2025-06-09,SKU0173,100,0,18.0,28
2025-06-16,SKU0173,85,0,18.0,28
2025-06-23,SKU0173,75,0,18.0,28
2025-06-30,SKU0173,56,0,18.0,28
2025-07-07,SKU0173,50,95,18.0,28
2025-07-14,SKU0173,45,0,18.0,28
2025-07-21,SKU0173,33,0,18.0,28
2025-07-28,SKU0173,32,0,18.0,28
2025-08-04,SKU0173,143,0,18.0,28
2025-08-11,SKU0173,131,0,18.0,28
2025-08-18,SKU0173,115,0,18.0,28
2025-08-25,SKU0173,110,68,18.0,28
2025-09-01,SKU0173,100,0,18.0,28
2025-09-08,SKU0173,83,0,18.0,28
2025-09-15,SKU0173,70,0,18.0,28
2025-09-22,SKU0173,46,0,18.0,28
2025-09-29,SKU0173,30,25,18.0,28
2024-01-01,SKU0174,160,0,43.0,41
2024-01-08,SKU0174,153,0,43.0,41
2024-01-15,SKU0174,147,0,43.0,41
2024-01-22,SKU0174,141,0,43.0,41
2024-01-29,SKU0174,128,0,43.0,41
2024-02-05,SKU0174,123,0,43.0,41
2024-02-12,SKU0174,108,92,43.0,41
2024-02-19,SKU0174,92,21,43.0,41
2024-02-26,SKU0174,73,0,43.0,41
2024-03-04,SKU0174,50,43,43.0,41
2024-03-11,SKU0174,38,0,43.0,41
2024-03-18,SKU0174,216,0,43.0,41
2024-03-25,SKU0174,194,0,43.0,41
2024-04-01,SKU0174,184,0,43.0,41
2024-04-08,SKU0174,184,0,43.0,41
2024-04-15,SKU0174,165,0,43.0,41
2024-04-22,SKU0174,157,0,43.0,41
2024-04-29,SKU0174,152,112,43.0,41
2024-05-06,SKU0174,133,0,43.0,41
2024-05-13,SKU0174,132,15,43.0,41
2024-05-20,SKU0174,112,50,43.0,41
2024-05-27,SKU0174,90,0,43.0,41
2024-06-03,SKU0174,75,0,43.0,41
2024-06-10,SKU0174,61,42,43.0,41
2024-06-17,SKU0174,41,0,43.0,41
2024-06-24,SKU0174,170,0,43.0,41
2024-07-01,SKU0174,163,0,43.0,41
2024-07-08,SKU0174,157,0,43.0,41
2024-07-15,SKU0174,157,79,43.0,41
2024-07-22,SKU0174,154,0,43.0,41
2024-07-29,SKU0174,145,67,43.0,41
2024-08-05,SKU0174,122,0,43.0,41
2024-08-12,SKU0174,113,0,43.0,41
2024-08-19,SKU0174,90,0,43.0,41
2024-08-26,SKU0174,77,0,43.0,41
2024-09-02,SKU0174,53,0,43.0,41
2024-09-09,SKU0174,53,119,43.0,41
2024-09-16,SKU0174,42,27,43.0,41
2024-09-23,SKU0174,201,0,43.0,41
2024-09-30,SKU0174,182,0,43.0,41
2024-10-07,SKU0174,159,0,43.0,41
2024-10-14,SKU0174,141,7,43.0,41
2024-10-21,SKU0174,121,71,43.0,41
2024-10-28,SKU0174,111,0,43.0,41
2024-11-04,SKU0174,102,0,43.0,41
2024-11-11,SKU0174,82,0,43.0,41
2024-11-18,SKU0174,77,0,43.0,41
2024-11-25,SKU0174,54,13,43.0,41
2024-12-02,SKU0174,46,0,43.0,41
2024-12-09,SKU0174,28,0,43.0,41
2024-12-16,SKU0174,7,0,43.0,41
2024-12-23,SKU0174,0,0,43.0,41
2024-12-30,SKU0174,117,0,43.0,41
2025-01-06,SKU0174,104,0,43.0,41
2025-01-13,SKU0174,95,0,43.0,41
2025-01-20,SKU0174,73,0,43.0,41
2025-01-27,SKU0174,69,0,43.0,41
2025-02-03,SKU0174,67,0,43.0,41
2025-02-10,SKU0174,66,0,43.0,41
2025-02-17,SKU0174,55,0,43.0,41
2025-02-24,SKU0174,31,0,43.0,41
2025-03-03,SKU0174,29,9,43.0,41
2025-03-10,SKU0174,94,0,43.0,41
2025-03-17,SKU0174,75,0,43.0,41
2025-03-24,SKU0174,53,0,43.0,41
2025-03-31,SKU0174,148,0,43.0,41
2025-04-07,SKU0174,134,0,43.0,41
2025-04-14,SKU0174,110,0,43.0,41
2025-04-21,SKU0174,98,0,43.0,41
2025-04-28,SKU0174,83,0,43.0,41
2025-05-05,SKU0174,64,0,43.0,41
2025-05-12,SKU0174,61,0,43.0,41
2025-05-19,SKU0174,49,26,43.0,41
2025-05-26,SKU0174,133,0,43.0,41
2025-06-02,SKU0174,115,0,43.0,41
2025-06-09,SKU0174,94,0,43.0,41
2025-06-16,SKU0174,90,93,43.0,41
2025-06-23,SKU0174,76,19,43.0,41
2025-06-30,SKU0174,61,67,43.0,41
2025-07-07,SKU0174,58,115,43.0,41
2025-07-14,SKU0174,41,92,43.0,41
2025-07-21,SKU0174,212,0,43.0,41
2025-07-28,SKU0174,211,0,43.0,41
2025-08-04,SKU0174,211,0,43.0,41
2025-08-11,SKU0174,193,0,43.0,41
2025-08-18,SKU0174,181,0,43.0,41
2025-08-25,SKU0174,170,99,43.0,41
2025-09-01,SKU0174,170,0,43.0,41
2025-09-08,SKU0174,151,0,43.0,41
2025-09-15,SKU0174,130,83,43.0,41
2025-09-22,SKU0174,114,21,43.0,41
2025-09-29,SKU0174,98,0,43.0,41
2024-01-01,SKU0175,128,0,14.0,38
2024-01-08,SKU0175,112,29,14.0,38
2024-01-15,SKU0175,94,0,14.0,38
2024-01-22,SKU0175,89,0,14.0,38
2024-01-29,SKU0175,79,0,14.0,38
2024-02-05,SKU0175,63,0,14.0,38
2024-02-12,SKU0175,48,0,14.0,38
2024-02-19,SKU0175,205,117,14.0,38
2024-02-26,SKU0175,181,108,14.0,38
2024-03-04,SKU0175,157,60,14.0,38
2024-03-11,SKU0175,153,0,14.0,38
2024-03-18,SKU0175,135,0,14.0,38
2024-03-25,SKU0175,135,99,14.0,38
2024-04-01,SKU0175,121,0,14.0,38
2024-04-08,SKU0175,112,0,14.0,38
2024-04-15,SKU0175,100,111,14.0,38
2024-04-22,SKU0175,81,0,14.0,38
2024-04-29,SKU0175,67,0,14.0,38
2024-05-06,SKU0175,58,0,14.0,38
2024-05-13,SKU0175,42,0,14.0,38
2024-05-20,SKU0175,22,19,14.0,38
2024-05-27,SKU0175,136,0,14.0,38
2024-06-03,SKU0175,134,0,14.0,38
2024-06-10,SKU0175,119,106,14.0,38
2024-06-17,SKU0175,96,0,14.0,38
2024-06-24,SKU0175,72,0,14.0,38
2024-07-01,SKU0175,68,0,14.0,38
2024-07-08,SKU0175,66,0,14.0,38
2024-07-15,SKU0175,59,0,14.0,38
2024-07-22,SKU0175,40,54,14.0,38
2024-07-29,SKU0175,155,94,14.0,38
2024-08-05,SKU0175,152,0,14.0,38
2024-08-12,SKU0175,136,0,14.0,38
2024-08-19,SKU0175,125,0,14.0,38
2024-08-26,SKU0175,113,114,14.0,38
2024-09-02,SKU0175,100,0,14.0,38
2024-09-09,SKU0175,77,0,14.0,38
2024-09-16,SKU0175,72,0,14.0,38
2024-09-23,SKU0175,56,44,14.0,38
2024-09-30,SKU0175,49,0,14.0,38
2024-10-07,SKU0175,48,0,14.0,38
2024-10-14,SKU0175,46,0,14.0,38
2024-10-21,SKU0175,142,0,14.0,38
2024-10-28,SKU0175,130,16,14.0,38
2024-11-04,SKU0175,130,75,14.0,38
2024-11-11,SKU0175,116,15,14.0,38
2024-11-18,SKU0175,108,0,14.0,38
2024-11-25,SKU0175,93,102,14.0,38
2024-12-02,SKU0175,69,0,14.0,38
2024-12-09,SKU0175,59,0,14.0,38
2024-12-16,SKU0175,48,0,14.0,38
2024-12-23,SKU0175,110,13,14.0,38
2024-12-30,SKU0175,94,79,14.0,38
2025-01-06,SKU0175,83,0,14.0,38
2025-01-13,SKU0175,82,8,14.0,38
2025-01-20,SKU0175,66,51,14.0,38
2025-01-27,SKU0175,50,0,14.0,38
2025-02-03,SKU0175,50,0,14.0,38
2025-02-10,SKU0175,47,0,14.0,38
2025-02-17,SKU0175,23,42,14.0,38
2025-02-24,SKU0175,177,0,14.0,38
2025-03-03,SKU0175,161,0,14.0,38
2025-03-10,SKU0175,143,35,14.0,38
2025-03-17,SKU0175,134,93,14.0,38
2025-03-24,SKU0175,110,0,14.0,38
2025-03-31,SKU0175,107,28,14.0,38
2025-04-07,SKU0175,90,0,14.0,38
2025-04-14,SKU0175,76,0,14.0,38
2025-04-21,SKU0175,67,0,14.0,38
2025-04-28,SKU0175,54,2,14.0,38
2025-05-05,SKU0175,49,2,14.0,38
2025-05-12,SKU0175,26,0,14.0,38
2025-05-19,SKU0175,26,0,14.0,38
2025-05-26,SKU0175,118,0,14.0,38
2025-06-02,SKU0175,118,0,14.0,38
2025-06-09,SKU0175,111,32,14.0,38
2025-06-16,SKU0175,88,12,14.0,38
2025-06-23,SKU0175,68,0,14.0,38
2025-06-30,SKU0175,47,0,14.0,38
2025-07-07,SKU0175,31,0,14.0,38
2025-07-14,SKU0175,104,0,14.0,38
2025-07-21,SKU0175,89,0,14.0,38
2025-07-28,SKU0175,65,0,14.0,38
2025-08-04,SKU0175,60,0,14.0,38
2025-08-11,SKU0175,37,0,14.0,38
2025-08-18,SKU0175,139,0,14.0,38
2025-08-25,SKU0175,121,65,14.0,38
2025-09-01,SKU0175,101,0,14.0,38
2025-09-08,SKU0175,96,0,14.0,38
2025-09-15,SKU0175,93,28,14.0,38
2025-09-22,SKU0175,86,0,14.0,38
2025-09-29,SKU0175,76,0,14.0,38
2024-01-01,SKU0176,145,0,23.0,13
2024-01-08,SKU0176,127,0,23.0,13
2024-01-15,SKU0176,109,19,23.0,13
2024-01-22,SKU0176,99,0,23.0,13
2024-01-29,SKU0176,84,0,23.0,13
2024-02-05,SKU0176,72,65,23.0,13
2024-02-12,SKU0176,56,0,23.0,13
2024-02-19,SKU0176,49,0,23.0,13
2024-02-26,SKU0176,26,0,23.0,13
2024-03-04,SKU0176,21,105,23.0,13
2024-03-11,SKU0176,18,0,23.0,13
2024-03-18,SKU0176,10,75,23.0,13
2024-03-25,SKU0176,10,0,23.0,13
2024-04-01,SKU0176,115,112,23.0,13
2024-04-08,SKU0176,114,0,23.0,13
2024-04-15,SKU0176,97,64,23.0,13
2024-04-22,SKU0176,73,0,23.0,13
2024-04-29,SKU0176,52,7,23.0,13
2024-05-06,SKU0176,42,104,23.0,13
2024-05-13,SKU0176,28,75,23.0,13
2024-05-20,SKU0176,25,83,23.0,13
2024-05-27,SKU0176,24,79,23.0,13
2024-06-03,SKU0176,23,0,23.0,13
2024-06-10,SKU0176,150,0,23.0,13
2024-06-17,SKU0176,148,0,23.0,13
2024-06-24,SKU0176,136,0,23.0,13
2024-07-01,SKU0176,130,0,23.0,13
2024-07-08,SKU0176,108,0,23.0,13
2024-07-15,SKU0176,98,29,23.0,13
2024-07-22,SKU0176,80,96,23.0,13
2024-07-29,SKU0176,73,0,23.0,13
2024-08-05,SKU0176,63,0,23.0,13
2024-08-12,SKU0176,44,0,23.0,13
2024-08-19,SKU0176,29,0,23.0,13
2024-08-26,SKU0176,29,0,23.0,13
2024-09-02,SKU0176,17,0,23.0,13
2024-09-09,SKU0176,5,0,23.0,13
2024-09-16,SKU0176,0,0,23.0,13
2024-09-23,SKU0176,86,0,23.0,13
2024-09-30,SKU0176,63,114,23.0,13
2024-10-07,SKU0176,39,38,23.0,13
2024-10-14,SKU0176,18,0,23.0,13
2024-10-21,SKU0176,130,12,23.0,13
2024-10-28,SKU0176,129,0,23.0,13
2024-11-04,SKU0176,122,119,23.0,13
2024-11-11,SKU0176,100,0,23.0,13
2024-11-18,SKU0176,89,0,23.0,13
2024-11-25,SKU0176,82,76,23.0,13
2024-12-02,SKU0176,82,0,23.0,13
2024-12-09,SKU0176,78,0,23.0,13
2024-12-16,SKU0176,64,0,23.0,13
2024-12-23,SKU0176,63,5,23.0,13
2024-12-30,SKU0176,43,57,23.0,13
2025-01-06,SKU0176,29,52,23.0,13
2025-01-13,SKU0176,11,55,23.0,13
2025-01-20,SKU0176,0,0,23.0,13
2025-01-27,SKU0176,0,0,23.0,13
2025-02-03,SKU0176,0,71,23.0,13
2025-02-10,SKU0176,178,0,23.0,13
2025-02-17,SKU0176,156,0,23.0,13
2025-02-24,SKU0176,145,0,23.0,13
2025-03-03,SKU0176,145,0,23.0,13
2025-03-10,SKU0176,122,0,23.0,13
2025-03-17,SKU0176,111,0,23.0,13
2025-03-24,SKU0176,90,0,23.0,13
2025-03-31,SKU0176,84,58,23.0,13
2025-04-07,SKU0176,83,0,23.0,13
2025-04-14,SKU0176,62,0,23.0,13
2025-04-21,SKU0176,41,29,23.0,13
2025-04-28,SKU0176,30,18,23.0,13
2025-05-05,SKU0176,17,0,23.0,13
2025-05-12,SKU0176,187,0,23.0,13
2025-05-19,SKU0176,175,0,23.0,13
2025-05-26,SKU0176,171,0,23.0,13
2025-06-02,SKU0176,170,0,23.0,13
2025-06-09,SKU0176,157,0,23.0,13
2025-06-16,SKU0176,148,0,23.0,13
2025-06-23,SKU0176,131,0,23.0,13
2025-06-30,SKU0176,126,102,23.0,13
2025-07-07,SKU0176,108,50,23.0,13
2025-07-14,SKU0176,92,0,23.0,13
2025-07-21,SKU0176,68,0,23.0,13
2025-07-28,SKU0176,59,0,23.0,13
2025-08-04,SKU0176,51,0,23.0,13
2025-08-11,SKU0176,31,50,23.0,13
2025-08-18,SKU0176,16,0,23.0,13
2025-08-25,SKU0176,12,0,23.0,13
2025-09-01,SKU0176,112,0,23.0,13
2025-09-08,SKU0176,103,71,23.0,13
2025-09-15,SKU0176,94,105,23.0,13
2025-09-22,SKU0176,82,37,23.0,13
2025-09-29,SKU0176,72,0,23.0,13
2024-01-01,SKU0177,265,0,10.0,39
2024-01-08,SKU0177,254,0,10.0,39
2024-01-15,SKU0177,243,0,10.0,39
2024-01-22,SKU0177,237,21,10.0,39
2024-01-29,SKU0177,231,0,10.0,39
2024-02-05,SKU0177,220,0,10.0,39
2024-02-12,SKU0177,203,0,10.0,39
2024-02-19,SKU0177,186,74,10.0,39
2024-02-26,SKU0177,162,0,10.0,39
2024-03-04,SKU0177,153,17,10.0,39
2024-03-11,SKU0177,150,0,10.0,39
2024-03-18,SKU0177,149,0,10.0,39
2024-03-25,SKU0177,148,13,10.0,39
2024-04-01,SKU0177,125,0,10.0,39
2024-04-08,SKU0177,106,0,10.0,39
2024-04-15,SKU0177,106,115,10.0,39
2024-04-22,SKU0177,96,0,10.0,39
2024-04-29,SKU0177,84,0,10.0,39
2024-05-06,SKU0177,66,46,10.0,39
2024-05-13,SKU0177,61,0,10.0,39
2024-05-20,SKU0177,60,50,10.0,39
2024-05-27,SKU0177,60,8,10.0,39
2024-06-03,SKU0177,58,66,10.0,39
2024-06-10,SKU0177,55,56,10.0,39
2024-06-17,SKU0177,36,0,10.0,39
2024-06-24,SKU0177,25,0,10.0,39
2024-07-01,SKU0177,64,0,10.0,39
2024-07-08,SKU0177,60,0,10.0,39
2024-07-15,SKU0177,53,0,10.0,39
2024-07-22,SKU0177,42,0,10.0,39
2024-07-29,SKU0177,29,0,10.0,39
2024-08-05,SKU0177,198,0,10.0,39
2024-08-12,SKU0177,184,0,10.0,39
2024-08-19,SKU0177,165,0,10.0,39
2024-08-26,SKU0177,155,19,10.0,39
2024-09-02,SKU0177,149,0,10.0,39
2024-09-09,SKU0177,143,0,10.0,39
2024-09-16,SKU0177,121,0,10.0,39
2024-09-23,SKU0177,110,105,10.0,39
2024-09-30,SKU0177,103,77,10.0,39
2024-10-07,SKU0177,99,0,10.0,39
2024-10-14,SKU0177,86,0,10.0,39
2024-10-21,SKU0177,65,0,10.0,39
2024-10-28,SKU0177,61,0,10.0,39
2024-11-04,SKU0177,46,0,10.0,39
2024-11-11,SKU0177,34,0,10.0,39
2024-11-18,SKU0177,103,0,10.0,39
2024-11-25,SKU0177,88,0,10.0,39
2024-12-02,SKU0177,69,0,10.0,39
2024-12-09,SKU0177,69,0,10.0,39
2024-12-16,SKU0177,46,0,10.0,39
2024-12-23,SKU0177,115,3,10.0,39
2024-12-30,SKU0177,111,0,10.0,39
2025-01-06,SKU0177,88,0,10.0,39
2025-01-13,SKU0177,72,36,10.0,39
2025-01-20,SKU0177,70,0,10.0,39
2025-01-27,SKU0177,46,0,10.0,39
2025-02-03,SKU0177,22,0,10.0,39
2025-02-10,SKU0177,142,54,10.0,39
2025-02-17,SKU0177,125,64,10.0,39
2025-02-24,SKU0177,119,110,10.0,39
2025-03-03,SKU0177,99,0,10.0,39
2025-03-10,SKU0177,96,0,10.0,39
2025-03-17,SKU0177,87,0,10.0,39
2025-03-24,SKU0177,72,0,10.0,39
2025-03-31,SKU0177,53,0,10.0,39
2025-04-07,SKU0177,169,0,10.0,39
2025-04-14,SKU0177,157,0,10.0,39
2025-04-21,SKU0177,152,0,10.0,39
2025-04-28,SKU0177,134,0,10.0,39
2025-05-05,SKU0177,123,0,10.0,39
2025-05-12,SKU0177,109,61,10.0,39
2025-05-19,SKU0177,105,97,10.0,39
2025-05-26,SKU0177,95,0,10.0,39
2025-06-02,SKU0177,84,0,10.0,39
2025-06-09,SKU0177,75,119,10.0,39
2025-06-16,SKU0177,73,0,10.0,39
2025-06-23,SKU0177,62,0,10.0,39
2025-06-30,SKU0177,62,0,10.0,39
2025-07-07,SKU0177,40,0,10.0,39
2025-07-14,SKU0177,108,0,10.0,39
2025-07-21,SKU0177,93,119,10.0,39
2025-07-28,SKU0177,85,72,10.0,39
2025-08-04,SKU0177,62,0,10.0,39
2025-08-11,SKU0177,40,39,10.0,39
2025-08-18,SKU0177,38,0,10.0,39
2025-08-25,SKU0177,20,45,10.0,39
2025-09-01,SKU0177,139,99,10.0,39
2025-09-08,SKU0177,129,0,10.0,39
2025-09-15,SKU0177,113,0,10.0,39
2025-09-22,SKU0177,99,12,10.0,39
2025-09-29,SKU0177,79,0,10.0,39
2024-01-01,SKU0178,228,0,7.0,24
2024-01-08,SKU0178,214,0,7.0,24
2024-01-15,SKU0178,199,0,7.0,24
2024-01-22,SKU0178,198,73,7.0,24
2024-01-29,SKU0178,189,0,7.0,24
2024-02-05,SKU0178,171,0,7.0,24
2024-02-12,SKU0178,159,0,7.0,24
2024-02-19,SKU0178,136,0,7.0,24
2024-02-26,SKU0178,133,0,7.0,24
2024-03-04,SKU0178,111,77,7.0,24
2024-03-11,SKU0178,87,0,7.0,24
2024-03-18,SKU0178,69,0,7.0,24
2024-03-25,SKU0178,47,69,7.0,24
2024-04-01,SKU0178,27,0,7.0,24
2024-04-08,SKU0178,20,85,7.0,24
2024-04-15,SKU0178,0,0,7.0,24
2024-04-22,SKU0178,86,0,7.0,24
2024-04-29,SKU0178,71,15,7.0,24
2024-05-06,SKU0178,68,0,7.0,24
2024-05-13,SKU0178,50,0,7.0,24
2024-05-20,SKU0178,42,0,7.0,24
2024-05-27,SKU0178,26,0,7.0,24
2024-06-03,SKU0178,12,0,7.0,24
2024-06-10,SKU0178,136,0,7.0,24
2024-06-17,SKU0178,116,0,7.0,24
2024-06-24,SKU0178,107,0,7.0,24
2024-07-01,SKU0178,101,0,7.0,24
2024-07-08,SKU0178,79,0,7.0,24
2024-07-15,SKU0178,77,0,7.0,24
2024-07-22,SKU0178,55,52,7.0,24
2024-07-29,SKU0178,35,54,7.0,24
2024-08-05,SKU0178,14,0,7.0,24
2024-08-12,SKU0178,68,32,7.0,24
2024-08-19,SKU0178,50,0,7.0,24
2024-08-26,SKU0178,45,18,7.0,24
2024-09-02,SKU0178,44,0,7.0,24
2024-09-09,SKU0178,33,42,7.0,24
2024-09-16,SKU0178,23,0,7.0,24
2024-09-23,SKU0178,13,0,7.0,24
2024-09-30,SKU0178,0,0,7.0,24
2024-10-07,SKU0178,0,103,7.0,24
2024-10-14,SKU0178,86,0,7.0,24
2024-10-21,SKU0178,78,0,7.0,24
2024-10-28,SKU0178,69,0,7.0,24
2024-11-04,SKU0178,55,0,7.0,24
2024-11-11,SKU0178,42,0,7.0,24
2024-11-18,SKU0178,41,0,7.0,24
2024-11-25,SKU0178,31,46,7.0,24
2024-12-02,SKU0178,29,43,7.0,24
2024-12-09,SKU0178,20,108,7.0,24
2024-12-16,SKU0178,143,0,7.0,24
2024-12-23,SKU0178,128,0,7.0,24
2024-12-30,SKU0178,116,36,7.0,24
2025-01-06,SKU0178,107,0,7.0,24
2025-01-13,SKU0178,98,0,7.0,24
2025-01-20,SKU0178,88,0,7.0,24
2025-01-27,SKU0178,66,74,7.0,24
2025-02-03,SKU0178,47,6,7.0,24
2025-02-10,SKU0178,44,103,7.0,24
2025-02-17,SKU0178,36,0,7.0,24
2025-02-24,SKU0178,34,29,7.0,24
2025-03-03,SKU0178,170,67,7.0,24
2025-03-10,SKU0178,161,0,7.0,24
2025-03-17,SKU0178,155,49,7.0,24
2025-03-24,SKU0178,144,0,7.0,24
2025-03-31,SKU0178,127,0,7.0,24
2025-04-07,SKU0178,105,0,7.0,24
2025-04-14,SKU0178,101,0,7.0,24
2025-04-21,SKU0178,99,0,7.0,24
2025-04-28,SKU0178,93,43,7.0,24
2025-05-05,SKU0178,82,75,7.0,24
2025-05-12,SKU0178,75,0,7.0,24
2025-05-19,SKU0178,69,106,7.0,24
2025-05-26,SKU0178,65,0,7.0,24
2025-06-02,SKU0178,50,86,7.0,24
2025-06-09,SKU0178,43,0,7.0,24
2025-06-16,SKU0178,28,0,7.0,24
2025-06-23,SKU0178,17,90,7.0,24
2025-06-30,SKU0178,6,109,7.0,24
2025-07-07,SKU0178,0,75,7.0,24
2025-07-14,SKU0178,0,21,7.0,24
2025-07-21,SKU0178,181,91,7.0,24
2025-07-28,SKU0178,168,0,7.0,24
2025-08-04,SKU0178,144,0,7.0,24
2025-08-11,SKU0178,124,3,7.0,24
2025-08-18,SKU0178,119,0,7.0,24
2025-08-25,SKU0178,111,0,7.0,24
2025-09-01,SKU0178,98,105,7.0,24
2025-09-08,SKU0178,93,0,7.0,24
2025-09-15,SKU0178,73,67,7.0,24
2025-09-22,SKU0178,61,0,7.0,24
2025-09-29,SKU0178,48,52,7.0,24
2024-01-01,SKU0179,167,94,19.0,61
2024-01-08,SKU0179,149,81,19.0,61
2024-01-15,SKU0179,147,95,19.0,61
2024-01-22,SKU0179,134,0,19.0,61
2024-01-29,SKU0179,113,0,19.0,61
2024-02-05,SKU0179,102,51,19.0,61
2024-02-12,SKU0179,89,0,19.0,61
2024-02-19,SKU0179,73,0,19.0,61
2024-02-26,SKU0179,59,13,19.0,61
2024-03-04,SKU0179,233,0,19.0,61
2024-03-11,SKU0179,229,0,19.0,61
2024-03-18,SKU0179,214,0,19.0,61
2024-03-25,SKU0179,208,0,19.0,61
2024-04-01,SKU0179,186,0,19.0,61
2024-04-08,SKU0179,171,34,19.0,61
2024-04-15,SKU0179,168,114,19.0,61
2024-04-22,SKU0179,148,0,19.0,61
2024-04-29,SKU0179,125,0,19.0,61
2024-05-06,SKU0179,115,0,19.0,61
2024-05-13,SKU0179,108,0,19.0,61
2024-05-20,SKU0179,85,0,19.0,61
2024-05-27,SKU0179,63,71,19.0,61
2024-06-03,SKU0179,182,44,19.0,61
2024-06-10,SKU0179,160,0,19.0,61
2024-06-17,SKU0179,154,0,19.0,61
2024-06-24,SKU0179,137,97,19.0,61
2024-07-01,SKU0179,122,0,19.0,61
2024-07-08,SKU0179,99,94,19.0,61
2024-07-15,SKU0179,79,0,19.0,61
2024-07-22,SKU0179,68,0,19.0,61
2024-07-29,SKU0179,67,0,19.0,61
2024-08-05,SKU0179,49,119,19.0,61
2024-08-12,SKU0179,49,0,19.0,61
2024-08-19,SKU0179,47,0,19.0,61
2024-08-26,SKU0179,33,34,19.0,61
2024-09-02,SKU0179,113,0,19.0,61
2024-09-09,SKU0179,105,0,19.0,61
2024-09-16,SKU0179,98,105,19.0,61
2024-09-23,SKU0179,75,0,19.0,61
2024-09-30,SKU0179,194,0,19.0,61
2024-10-07,SKU0179,170,0,19.0,61
2024-10-14,SKU0179,159,66,19.0,61
2024-10-21,SKU0179,135,0,19.0,61
2024-10-28,SKU0179,134,0,19.0,61
2024-11-04,SKU0179,119,0,19.0,61
2024-11-11,SKU0179,113,0,19.0,61
2024-11-18,SKU0179,101,0,19.0,61
2024-11-25,SKU0179,86,0,19.0,61
2024-12-02,SKU0179,78,0,19.0,61
2024-12-09,SKU0179,66,0,19.0,61
2024-12-16,SKU0179,137,57,19.0,61
2024-12-23,SKU0179,133,0,19.0,61
2024-12-30,SKU0179,118,0,19.0,61
2025-01-06,SKU0179,115,0,19.0,61
2025-01-13,SKU0179,95,107,19.0,61
2025-01-20,SKU0179,85,0,19.0,61
2025-01-27,SKU0179,62,0,19.0,61
2025-02-03,SKU0179,198,6,19.0,61
2025-02-10,SKU0179,197,0,19.0,61
2025-02-17,SKU0179,191,54,19.0,61
2025-02-24,SKU0179,181,0,19.0,61
2025-03-03,SKU0179,175,19,19.0,61
2025-03-10,SKU0179,157,0,19.0,61
2025-03-17,SKU0179,141,0,19.0,61
2025-03-24,SKU0179,138,0,19.0,61
